GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US040130405291,040130405291,"Block Group 1, Census Tract 405.29, Maricopa County, Arizona",1047,484,0,0,0,0,0,0,0,0,1,2,0,4,1,4,18,18,43,29,64,141,86,46,27,563,0,0,0,0,0,0,0,0,0,0,2,1,4,9,34,25,79,44,86,125,93,41,20
1500000US040130405292,040130405292,"Block Group 2, Census Tract 405.29, Maricopa County, Arizona",739,360,0,0,1,2,0,0,0,0,2,1,3,4,3,7,12,12,50,25,62,86,50,29,11,379,0,0,0,0,0,0,0,0,1,1,1,1,2,12,26,31,62,40,53,75,41,21,12
1500000US040130405293,040130405293,"Block Group 3, Census Tract 405.29, Maricopa County, Arizona",223,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,8,6,10,13,22,12,10,133,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,4,4,9,15,17,21,16,34
1500000US040130405294,040130405294,"Block Group 4, Census Tract 405.29, Maricopa County, Arizona",1213,577,0,0,0,1,0,0,1,2,2,2,2,0,2,2,20,27,62,55,104,171,68,40,16,636,0,0,0,0,0,0,0,0,0,1,0,2,2,16,41,36,92,86,115,134,68,22,21
1500000US040130405301,040130405301,"Block Group 1, Census Tract 405.30, Maricopa County, Arizona",1615,781,51,72,87,31,11,15,9,25,51,62,75,66,56,50,35,12,19,7,12,17,12,4,2,834,61,76,60,30,19,9,10,22,58,65,82,64,68,47,39,21,32,17,12,19,9,10,4
1500000US040130405302,040130405302,"Block Group 2, Census Tract 405.30, Maricopa County, Arizona",1944,918,57,65,64,36,19,14,12,36,54,59,78,85,73,59,49,28,28,10,23,25,15,14,15,1026,69,93,85,46,26,11,9,22,63,63,68,103,61,55,74,17,37,13,21,37,21,15,17
1500000US040130405311,040130405311,"Block Group 1, Census Tract 405.31, Maricopa County, Arizona",1371,652,56,62,52,33,24,10,7,27,48,30,40,55,40,35,29,6,13,7,11,22,24,13,8,719,50,64,54,27,24,9,18,28,39,42,54,40,55,43,32,15,8,22,18,22,26,14,15
1500000US040130405312,040130405312,"Block Group 2, Census Tract 405.31, Maricopa County, Arizona",829,363,1,1,4,0,2,1,1,1,2,4,1,2,5,7,8,8,22,13,27,65,80,73,35,466,1,3,1,0,1,0,1,1,1,1,1,2,6,5,12,14,28,30,44,95,99,78,42
1500000US040130405313,040130405313,"Block Group 3, Census Tract 405.31, Maricopa County, Arizona",242,85,5,1,4,1,1,0,1,4,8,5,8,3,1,3,6,2,2,0,6,3,3,6,12,157,5,5,4,3,2,1,2,2,10,5,3,10,5,6,13,1,4,4,1,4,2,11,54
1500000US040130405314,040130405314,"Block Group 4, Census Tract 405.31, Maricopa County, Arizona",953,360,4,1,1,0,0,0,0,2,2,1,2,2,2,2,6,5,22,24,41,65,59,62,57,593,9,3,3,0,1,0,0,3,2,3,2,1,7,8,19,20,54,26,46,98,126,87,75
1500000US040130506031,040130506031,"Block Group 1, Census Tract 506.03, Maricopa County, Arizona",1116,585,51,68,54,36,16,8,8,13,24,43,41,33,39,36,50,6,16,6,12,13,10,1,1,531,54,50,42,25,13,7,3,17,35,31,50,33,31,36,36,10,18,8,8,9,9,3,3
1500000US040130506032,040130506032,"Block Group 2, Census Tract 506.03, Maricopa County, Arizona",2888,1474,89,111,133,88,45,25,15,41,57,58,108,97,124,117,109,43,67,25,51,29,19,17,6,1414,91,93,136,95,36,15,8,34,73,56,97,102,113,116,122,40,49,20,44,34,28,9,3
1500000US040130506033,040130506033,"Block Group 3, Census Tract 506.03, Maricopa County, Arizona",532,277,20,22,26,15,15,5,4,6,12,18,24,15,15,28,11,4,9,4,7,7,5,4,1,255,35,26,25,11,6,3,3,9,8,16,32,18,8,18,8,4,9,6,4,1,4,1,0
1500000US040130506041,040130506041,"Block Group 1, Census Tract 506.04, Maricopa County, Arizona",2491,1238,98,109,123,64,44,19,12,27,64,72,81,106,92,72,74,17,44,28,33,33,17,7,2,1253,87,123,111,76,30,21,12,38,51,73,122,99,80,86,84,34,39,14,18,24,19,5,7
1500000US040130506042,040130506042,"Block Group 2, Census Tract 506.04, Maricopa County, Arizona",1236,651,48,53,70,25,20,6,5,26,39,32,40,52,38,63,47,7,21,12,14,21,8,2,2,585,52,40,63,34,17,4,4,17,29,36,48,45,40,35,29,12,18,11,12,19,7,7,6
1500000US040130506051,040130506051,"Block Group 1, Census Tract 506.05, Maricopa County, Arizona",2050,1061,95,101,87,41,16,7,11,35,83,91,68,87,84,74,52,19,27,22,18,22,16,5,0,989,89,72,84,39,22,12,6,32,67,86,83,79,71,61,51,22,39,17,13,24,5,6,9
1500000US040130506052,040130506052,"Block Group 2, Census Tract 506.05, Maricopa County, Arizona",1604,809,96,65,82,31,16,12,3,31,59,78,61,61,46,42,39,17,23,9,10,12,12,3,1,795,81,80,56,42,25,8,8,21,81,76,76,33,43,44,43,17,21,12,8,9,8,0,3
1500000US040130506053,040130506053,"Block Group 3, Census Tract 506.05, Maricopa County, Arizona",2174,1088,93,109,115,58,26,12,5,30,63,107,75,92,70,64,52,21,34,14,22,19,3,3,1,1086,103,106,100,53,26,6,7,25,80,90,100,83,71,61,59,23,26,15,29,15,4,4,0
1500000US040130506061,040130506061,"Block Group 1, Census Tract 506.06, Maricopa County, Arizona",1556,798,45,59,74,42,23,4,7,16,24,36,63,74,81,67,64,17,21,18,32,12,10,5,4,758,41,56,61,37,20,4,7,15,32,36,70,64,73,66,65,23,24,17,13,14,10,5,5
1500000US040130506062,040130506062,"Block Group 2, Census Tract 506.06, Maricopa County, Arizona",2608,1287,130,150,134,68,23,7,4,13,45,86,139,137,92,68,61,25,31,17,18,24,5,8,2,1321,110,153,150,60,24,12,8,21,48,114,160,128,79,65,66,30,38,8,15,15,7,4,6
1500000US040130506063,040130506063,"Block Group 3, Census Tract 506.06, Maricopa County, Arizona",2635,1360,101,104,133,81,40,10,23,33,60,53,74,111,130,113,96,38,34,22,32,46,14,6,6,1275,74,95,103,81,41,19,14,27,49,61,95,132,114,97,87,30,33,20,26,30,19,15,13
1500000US040130506071,040130506071,"Block Group 1, Census Tract 506.07, Maricopa County, Arizona",944,481,74,55,50,21,20,12,8,17,26,41,26,19,33,25,9,8,8,1,4,9,10,3,2,463,52,39,51,23,21,8,10,27,31,42,26,35,22,17,17,6,8,6,3,9,3,4,3
1500000US040130506072,040130506072,"Block Group 2, Census Tract 506.07, Maricopa County, Arizona",951,465,37,49,47,33,15,5,2,17,43,38,35,41,32,10,24,3,13,3,9,3,5,1,0,486,55,36,41,21,12,4,1,17,42,55,39,27,27,32,31,2,11,5,10,11,1,4,2
1500000US040130506073,040130506073,"Block Group 3, Census Tract 506.07, Maricopa County, Arizona",1861,906,93,97,100,51,23,6,3,25,74,91,89,72,43,34,41,14,15,7,11,10,4,3,0,955,111,94,78,55,17,15,5,32,84,98,102,68,46,39,46,13,11,7,7,15,7,3,2
1500000US040130506074,040130506074,"Block Group 4, Census Tract 506.07, Maricopa County, Arizona",1298,668,64,88,71,32,15,9,3,15,40,59,64,42,46,42,28,10,12,11,8,5,2,2,0,630,69,66,54,29,16,6,8,20,46,64,43,45,47,35,28,13,17,3,7,6,4,2,2
1500000US040130506075,040130506075,"Block Group 5, Census Tract 506.07, Maricopa County, Arizona",1451,698,94,70,70,27,20,9,7,27,64,77,52,48,32,31,18,11,15,4,8,4,3,6,1,753,84,83,73,41,19,7,7,27,80,68,55,43,55,34,24,7,12,9,9,7,4,3,2
1500000US040130506081,040130506081,"Block Group 1, Census Tract 506.08, Maricopa County, Arizona",1610,816,94,110,76,49,35,13,8,22,71,80,73,55,46,25,24,10,8,5,2,5,4,1,0,794,78,75,97,49,24,15,10,33,61,83,82,56,29,32,21,4,13,9,8,6,6,3,0
1500000US040130506082,040130506082,"Block Group 2, Census Tract 506.08, Maricopa County, Arizona",1042,501,43,43,33,19,6,9,6,20,35,44,28,29,28,34,24,15,18,11,23,18,7,3,5,541,45,31,42,11,7,7,2,31,51,36,31,21,42,33,41,18,26,9,18,16,8,9,6
1500000US040130506083,040130506083,"Block Group 3, Census Tract 506.08, Maricopa County, Arizona",2232,1108,82,126,143,88,36,14,12,47,64,63,75,80,84,60,43,13,23,10,13,18,11,1,2,1124,105,103,137,67,36,16,14,32,70,90,104,87,60,53,38,21,20,20,19,19,9,1,3
1500000US040130506084,040130506084,"Block Group 4, Census Tract 506.08, Maricopa County, Arizona",2279,1109,128,138,102,55,24,14,7,46,91,94,102,90,58,54,38,16,16,8,13,8,3,2,2,1170,127,134,116,54,28,14,9,55,121,103,102,65,69,55,40,13,18,5,10,11,7,9,5
1500000US040130506091,040130506091,"Block Group 1, Census Tract 506.09, Maricopa County, Arizona",2229,1123,143,145,94,65,31,8,6,44,80,118,97,80,55,51,41,10,15,12,8,15,3,2,0,1106,114,127,97,49,25,18,10,36,122,114,87,77,59,59,38,11,19,12,8,10,5,6,3
1500000US040130506092,040130506092,"Block Group 2, Census Tract 506.09, Maricopa County, Arizona",1000,459,0,1,3,1,1,0,1,2,2,1,2,4,10,23,68,38,60,42,89,60,35,13,3,541,1,1,1,1,1,0,0,3,4,2,1,4,15,52,103,50,67,59,61,60,27,19,9
1500000US040130506093,040130506093,"Block Group 3, Census Tract 506.09, Maricopa County, Arizona",1645,803,79,86,109,42,18,6,11,35,81,80,72,61,29,29,23,4,13,8,3,6,7,1,0,842,95,67,93,57,25,13,8,40,71,89,84,57,34,34,30,8,12,6,0,12,1,6,0
1500000US040130506101,040130506101,"Block Group 1, Census Tract 506.10, Maricopa County, Arizona",3501,1734,173,166,180,102,54,24,17,45,150,150,147,144,91,90,64,27,30,23,16,28,9,3,1,1767,166,183,151,111,48,18,13,65,151,161,167,118,107,97,67,21,35,16,22,17,16,10,7
1500000US040130506102,040130506102,"Block Group 2, Census Tract 506.10, Maricopa County, Arizona",3316,1645,184,194,164,85,61,15,25,65,103,145,138,102,103,82,73,24,21,15,21,10,6,7,2,1671,164,165,187,82,59,22,17,54,146,142,124,118,106,75,82,22,22,7,22,27,12,10,6
1500000US040130506103,040130506103,"Block Group 3, Census Tract 506.10, Maricopa County, Arizona",1098,545,36,45,44,29,12,3,12,15,22,31,36,47,47,36,42,15,18,11,10,17,7,4,6,553,33,45,54,26,19,7,5,9,27,39,32,45,32,42,42,10,20,6,18,11,9,5,17
1500000US040130506111,040130506111,"Block Group 1, Census Tract 506.11, Maricopa County, Arizona",3447,1722,224,185,159,85,45,16,21,89,195,186,128,96,77,62,49,20,32,13,7,21,8,3,1,1725,225,189,166,65,31,19,24,82,204,175,129,87,76,73,49,25,31,10,22,20,8,7,8
1500000US040130506112,040130506112,"Block Group 2, Census Tract 506.11, Maricopa County, Arizona",1030,522,39,30,50,22,17,2,7,14,24,38,46,32,51,35,32,6,15,8,9,21,12,7,5,508,37,46,43,29,16,5,6,12,33,32,39,34,40,33,32,13,6,10,9,14,10,5,4
1500000US040130507011,040130507011,"Block Group 1, Census Tract 507.01, Maricopa County, Arizona",2697,1331,149,135,113,64,22,18,11,48,125,158,97,89,81,64,50,18,21,12,20,21,9,2,4,1366,139,151,133,53,15,15,18,55,145,145,100,63,76,73,60,22,22,11,25,20,13,7,5
1500000US040130507012,040130507012,"Block Group 2, Census Tract 507.01, Maricopa County, Arizona",2395,1226,119,114,107,66,31,22,18,45,81,76,87,74,87,81,70,22,30,20,21,21,16,13,5,1169,98,112,102,56,42,15,13,51,74,87,83,69,69,71,68,28,27,17,15,27,22,15,8
1500000US040130507021,040130507021,"Block Group 1, Census Tract 507.02, Maricopa County, Arizona",1713,880,73,72,84,41,30,16,16,39,70,41,58,61,77,60,43,14,21,12,10,17,12,8,5,833,73,52,82,48,34,6,11,37,60,56,53,51,68,52,40,9,22,10,12,16,16,8,17
1500000US040130507022,040130507022,"Block Group 2, Census Tract 507.02, Maricopa County, Arizona",1598,812,104,105,68,46,25,18,5,32,54,74,65,47,35,39,30,11,6,10,11,14,3,7,3,786,90,79,69,38,12,11,14,32,75,74,69,44,34,34,30,9,21,7,7,20,6,10,1
1500000US040130507023,040130507023,"Block Group 3, Census Tract 507.02, Maricopa County, Arizona",1969,969,112,99,66,64,40,12,9,33,63,66,60,61,59,49,59,19,26,9,15,17,15,9,7,1000,95,91,80,54,35,15,16,34,78,55,72,66,60,62,57,17,16,16,25,24,14,9,9
1500000US040130608011,040130608011,"Block Group 1, Census Tract 608.01, Maricopa County, Arizona",1283,668,84,49,57,33,37,8,10,44,55,49,41,32,39,37,28,9,9,11,12,16,2,4,2,615,61,71,55,47,19,9,9,27,45,31,34,37,25,33,24,15,14,11,7,23,10,5,3
1500000US040130608012,040130608012,"Block Group 2, Census Tract 608.01, Maricopa County, Arizona",1295,658,87,90,68,35,15,17,7,33,62,42,43,32,31,22,20,9,9,3,7,5,10,9,2,637,61,68,67,42,16,9,13,38,66,42,37,29,42,21,13,11,9,6,9,18,11,7,2
1500000US040130608013,040130608013,"Block Group 3, Census Tract 608.01, Maricopa County, Arizona",1078,493,53,39,48,33,15,8,7,23,31,34,37,33,28,33,19,6,6,6,7,10,7,5,5,585,63,63,63,28,22,14,8,27,36,28,44,22,31,37,27,7,17,6,10,11,9,6,6
1500000US040130608014,040130608014,"Block Group 4, Census Tract 608.01, Maricopa County, Arizona",1197,541,10,8,5,3,4,2,1,3,6,16,11,17,27,20,26,6,35,30,44,86,80,63,38,656,9,10,8,3,2,4,3,0,14,7,10,17,15,25,44,27,44,26,68,110,80,63,67
1500000US040130608015,040130608015,"Block Group 5, Census Tract 608.01, Maricopa County, Arizona",979,492,51,52,55,26,17,14,4,21,39,33,33,31,26,26,13,12,8,5,4,5,9,7,1,487,57,68,37,18,20,7,6,25,38,36,30,26,24,25,20,7,7,4,10,5,6,6,5
1500000US040130608021,040130608021,"Block Group 1, Census Tract 608.02, Maricopa County, Arizona",717,342,35,34,23,8,12,3,2,6,26,30,20,15,5,21,16,7,16,10,17,12,11,10,3,375,22,33,21,9,5,6,6,10,26,29,17,13,16,20,26,13,20,12,21,23,12,7,8
1500000US040130608022,040130608022,"Block Group 2, Census Tract 608.02, Maricopa County, Arizona",1258,619,82,64,48,26,8,5,7,31,89,76,54,49,18,19,15,3,3,4,4,7,3,3,1,639,69,68,56,16,16,10,8,30,90,81,51,32,31,23,17,6,7,6,3,8,5,3,3
1500000US040130609011,040130609011,"Block Group 1, Census Tract 609.01, Maricopa County, Arizona",622,327,32,48,34,11,11,3,4,10,25,29,20,22,18,22,13,1,7,4,5,3,1,1,3,295,35,30,29,15,5,3,2,14,26,24,22,14,23,18,9,2,6,2,7,4,0,3,2
1500000US040130609012,040130609012,"Block Group 2, Census Tract 609.01, Maricopa County, Arizona",1809,867,114,84,96,31,22,7,12,40,90,90,77,51,45,26,25,13,11,5,5,12,5,3,3,942,119,123,85,48,20,10,11,38,91,109,79,42,43,37,28,11,13,4,7,12,7,3,2
1500000US040130609013,040130609013,"Block Group 3, Census Tract 609.01, Maricopa County, Arizona",2209,1117,131,120,119,54,37,10,17,50,94,103,110,79,66,41,23,6,12,5,10,21,4,5,0,1092,103,122,98,45,28,11,8,59,95,118,96,76,52,59,38,10,21,11,17,12,6,4,3
1500000US040130609021,040130609021,"Block Group 1, Census Tract 609.02, Maricopa County, Arizona",971,473,58,49,59,31,17,9,4,18,36,43,38,39,24,18,8,1,4,4,7,3,2,1,0,498,51,60,47,28,16,3,5,20,43,51,40,28,29,21,17,7,13,3,4,5,4,1,2
1500000US040130609022,040130609022,"Block Group 2, Census Tract 609.02, Maricopa County, Arizona",1214,577,54,50,59,29,19,5,10,23,44,38,39,33,36,27,18,11,17,7,10,18,12,8,10,637,65,66,49,34,21,11,6,32,52,24,44,24,34,38,27,10,12,10,10,25,23,13,7
1500000US040130609023,040130609023,"Block Group 3, Census Tract 609.02, Maricopa County, Arizona",1657,877,90,85,77,40,31,13,18,38,76,72,55,51,41,56,44,10,16,7,8,17,10,15,7,780,71,72,79,51,27,17,12,26,53,50,35,48,50,25,42,20,18,7,12,17,21,21,6
1500000US040130609031,040130609031,"Block Group 1, Census Tract 609.03, Maricopa County, Arizona",818,406,63,41,43,23,10,5,9,17,33,31,32,25,26,8,13,6,4,8,1,4,2,1,1,412,40,44,54,21,9,5,6,15,40,39,31,29,26,17,15,4,2,2,2,5,4,2,0
1500000US040130609032,040130609032,"Block Group 2, Census Tract 609.03, Maricopa County, Arizona",1135,561,59,85,77,45,23,8,9,24,24,38,27,36,25,26,13,3,16,9,5,5,1,1,2,574,61,68,80,34,34,9,10,22,31,46,41,39,32,19,20,3,6,4,3,6,2,4,0
1500000US040130609033,040130609033,"Block Group 3, Census Tract 609.03, Maricopa County, Arizona",1643,833,90,98,98,53,33,11,10,37,60,87,64,46,59,27,24,6,4,6,4,6,7,2,1,810,77,68,86,47,26,20,18,36,66,86,66,65,42,25,31,8,12,5,7,10,5,4,0
1500000US040130609034,040130609034,"Block Group 4, Census Tract 609.03, Maricopa County, Arizona",1387,709,83,83,63,42,29,18,13,45,58,56,61,60,37,22,14,5,4,2,4,5,2,1,2,678,73,87,65,22,13,6,9,34,65,67,62,51,33,31,21,5,12,8,3,4,5,2,0
1500000US040130609041,040130609041,"Block Group 1, Census Tract 609.04, Maricopa County, Arizona",845,421,63,30,42,18,13,10,3,18,37,45,30,22,25,11,13,3,7,10,3,8,6,3,1,424,65,49,28,17,15,7,10,17,50,25,23,17,19,17,15,6,11,3,7,13,4,4,2
1500000US040130609042,040130609042,"Block Group 2, Census Tract 609.04, Maricopa County, Arizona",1547,791,84,78,104,43,22,8,13,33,77,59,74,46,52,34,22,11,11,5,3,6,6,0,0,756,76,77,74,41,26,9,13,27,67,63,71,61,49,30,32,11,7,4,8,6,1,3,0
1500000US040130609043,040130609043,"Block Group 3, Census Tract 609.04, Maricopa County, Arizona",1135,562,63,69,62,24,15,9,8,28,58,49,49,34,30,23,10,8,8,2,4,8,1,0,0,573,64,52,62,27,13,6,12,24,55,71,42,29,39,23,24,9,5,5,5,0,3,1,2
1500000US040130610091,040130610091,"Block Group 1, Census Tract 610.09, Maricopa County, Arizona",3169,1556,157,161,152,85,47,18,18,69,108,119,153,125,89,69,67,19,37,12,13,12,10,6,10,1613,132,151,155,80,39,20,17,65,151,150,142,119,100,82,76,21,22,15,19,11,11,6,29
1500000US040130610092,040130610092,"Block Group 2, Census Tract 610.09, Maricopa County, Arizona",1970,942,101,87,93,44,15,14,16,38,71,98,73,74,56,49,42,11,13,8,8,12,7,8,4,1028,92,95,99,42,20,14,16,45,75,104,96,73,52,64,42,19,16,16,8,17,6,9,8
1500000US040130610093,040130610093,"Block Group 3, Census Tract 610.09, Maricopa County, Arizona",1279,624,15,7,9,3,2,0,1,7,10,5,15,14,18,29,83,39,100,60,74,83,33,14,3,655,12,4,2,2,1,6,2,5,10,9,14,21,23,53,82,75,102,55,68,64,23,11,11
1500000US040130610094,040130610094,"Block Group 4, Census Tract 610.09, Maricopa County, Arizona",1900,952,98,97,83,44,33,11,10,52,111,87,96,68,45,31,30,10,11,9,9,8,5,2,2,948,97,85,71,39,27,15,17,57,113,96,76,76,43,38,41,6,17,10,6,10,2,2,4
1500000US040130610101,040130610101,"Block Group 1, Census Tract 610.10, Maricopa County, Arizona",1591,721,33,42,72,33,19,12,8,29,32,37,49,43,51,55,45,21,28,10,18,35,24,10,15,870,45,44,80,28,26,6,11,21,33,48,56,58,66,72,53,32,34,13,31,24,37,24,28
1500000US040130610102,040130610102,"Block Group 2, Census Tract 610.10, Maricopa County, Arizona",1576,769,27,48,47,31,21,11,6,10,13,28,35,52,61,63,68,13,35,19,20,49,54,34,24,807,26,57,48,35,10,3,3,11,10,28,45,44,65,74,58,21,39,24,35,54,56,34,27
1500000US040130610103,040130610103,"Block Group 3, Census Tract 610.10, Maricopa County, Arizona",1471,726,33,40,57,28,21,7,4,12,18,34,47,59,63,65,59,20,29,19,34,34,21,18,4,745,37,36,48,33,13,5,6,16,24,38,54,71,57,59,62,31,32,18,30,32,23,12,8
1500000US040130610111,040130610111,"Block Group 1, Census Tract 610.11, Maricopa County, Arizona",1407,703,58,70,67,35,23,11,7,31,60,57,55,52,43,38,26,12,15,11,10,11,7,3,1,704,69,60,61,41,18,10,6,33,49,60,52,58,53,35,33,13,11,5,11,10,9,6,1
1500000US040130610112,040130610112,"Block Group 2, Census Tract 610.11, Maricopa County, Arizona",4298,2108,203,210,238,121,81,35,19,70,167,170,177,145,142,115,62,32,41,14,26,24,9,4,3,2190,218,226,207,127,60,20,20,83,190,183,208,146,153,106,84,41,27,16,30,25,11,6,3
1500000US040130610121,040130610121,"Block Group 1, Census Tract 610.12, Maricopa County, Arizona",2159,1114,99,107,81,56,22,12,12,39,65,67,100,108,105,69,53,28,30,9,18,15,10,6,3,1045,89,97,81,23,21,15,5,30,58,94,120,103,80,61,55,28,32,9,15,14,6,4,5
1500000US040130610122,040130610122,"Block Group 2, Census Tract 610.12, Maricopa County, Arizona",1744,857,76,62,64,39,36,18,14,70,79,49,48,45,49,41,36,11,25,12,21,19,19,17,7,887,57,64,73,40,27,17,13,58,60,55,50,54,53,50,44,14,13,13,19,20,30,20,43
1500000US040130610123,040130610123,"Block Group 3, Census Tract 610.12, Maricopa County, Arizona",2063,981,38,56,64,55,41,7,7,21,40,47,50,72,100,103,72,36,41,27,26,39,20,6,13,1082,63,59,80,60,28,18,6,29,45,52,69,74,100,99,86,34,53,19,30,32,23,13,10
1500000US040130610124,040130610124,"Block Group 4, Census Tract 610.12, Maricopa County, Arizona",1714,861,55,69,83,36,36,22,9,26,59,49,64,62,74,61,45,20,33,11,14,17,8,1,7,853,42,58,67,39,25,13,11,25,59,63,68,72,87,64,66,8,23,23,12,11,6,6,5
1500000US040130610131,040130610131,"Block Group 1, Census Tract 610.13, Maricopa County, Arizona",2905,1426,153,169,153,83,54,15,10,37,92,126,143,113,82,59,56,21,22,5,14,8,9,1,1,1479,154,166,132,67,29,14,15,59,135,142,146,112,67,69,72,28,16,16,12,19,4,5,0
1500000US040130610132,040130610132,"Block Group 2, Census Tract 610.13, Maricopa County, Arizona",2804,1391,140,142,134,88,38,20,20,49,76,98,115,119,89,83,74,22,24,9,18,20,5,7,1,1413,103,133,152,61,48,23,16,53,93,117,134,121,88,70,72,15,38,13,20,15,8,9,11
1500000US040130610141,040130610141,"Block Group 1, Census Tract 610.14, Maricopa County, Arizona",2974,1428,121,131,116,71,49,25,26,91,115,141,123,103,101,62,45,21,30,20,7,15,8,6,1,1546,145,142,124,74,47,35,24,82,138,144,123,145,88,65,63,26,19,12,18,16,7,8,1
1500000US040130610142,040130610142,"Block Group 2, Census Tract 610.14, Maricopa County, Arizona",1931,950,68,85,95,49,27,9,9,29,64,70,116,94,88,40,32,20,17,7,12,10,5,3,1,981,67,85,81,50,28,9,7,37,60,76,114,104,68,46,56,15,29,15,12,10,8,4,0
1500000US040130610151,040130610151,"Block Group 1, Census Tract 610.15, Maricopa County, Arizona",2395,1209,84,115,122,64,23,13,14,38,83,65,79,108,98,100,64,30,45,8,19,21,12,3,1,1186,70,90,92,68,30,17,14,37,69,86,95,111,105,91,78,31,28,13,21,19,11,4,6
1500000US040130610152,040130610152,"Block Group 2, Census Tract 610.15, Maricopa County, Arizona",1195,579,54,60,68,42,13,11,10,35,40,37,44,57,35,23,20,7,8,6,5,1,2,0,1,616,48,60,58,33,19,6,9,33,46,45,61,69,30,31,30,5,11,5,6,4,3,3,1
1500000US040130610153,040130610153,"Block Group 3, Census Tract 610.15, Maricopa County, Arizona",2167,1033,69,72,82,53,34,16,15,34,55,45,72,85,97,92,70,31,31,15,21,28,13,3,0,1134,67,85,102,58,26,13,15,38,56,56,82,107,107,89,79,27,36,11,26,29,11,8,6
1500000US040130610161,040130610161,"Block Group 1, Census Tract 610.16, Maricopa County, Arizona",4614,2277,257,241,229,113,51,19,21,51,102,211,276,187,149,123,87,29,43,19,27,19,11,9,3,2337,253,233,211,129,47,17,19,65,122,246,285,198,155,97,74,29,42,29,18,22,15,13,18
1500000US040130610171,040130610171,"Block Group 1, Census Tract 610.17, Maricopa County, Arizona",3496,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3493,0,0,0,110,443,165,165,437,488,326,271,325,327,328,55,0,0,53,0,0,0,0,0
1500000US040130610181,040130610181,"Block Group 1, Census Tract 610.18, Maricopa County, Arizona",1623,770,0,1,2,0,0,0,1,2,4,1,2,7,12,19,53,58,137,87,140,123,89,24,8,853,0,1,0,1,0,0,0,1,3,0,0,8,10,39,125,82,174,99,123,117,50,12,8
1500000US040130610182,040130610182,"Block Group 2, Census Tract 610.18, Maricopa County, Arizona",1656,762,0,0,0,0,1,1,1,0,0,3,2,3,9,9,45,33,73,49,100,191,138,78,26,894,1,0,0,0,1,0,0,1,1,0,2,10,6,29,58,64,104,85,121,206,129,42,34
1500000US040130610183,040130610183,"Block Group 3, Census Tract 610.18, Maricopa County, Arizona",1381,632,0,1,1,0,0,0,1,0,2,2,3,6,2,16,32,33,76,49,107,129,102,47,23,749,0,0,0,0,1,0,1,0,0,1,1,4,7,24,82,63,97,62,120,142,82,40,22
1500000US040130610191,040130610191,"Block Group 1, Census Tract 610.19, Maricopa County, Arizona",628,333,25,20,38,16,16,8,5,6,20,18,20,25,23,21,24,4,15,4,8,6,4,3,4,295,22,21,21,12,7,6,4,6,22,18,25,15,28,18,14,6,11,7,8,3,9,7,5
1500000US040130610192,040130610192,"Block Group 2, Census Tract 610.19, Maricopa County, Arizona",626,306,13,31,18,12,9,6,2,8,8,14,16,20,18,31,24,19,19,6,10,13,5,3,1,320,31,22,14,17,12,11,2,10,18,20,8,18,22,30,20,11,5,13,13,9,4,6,4
1500000US040130610193,040130610193,"Block Group 3, Census Tract 610.19, Maricopa County, Arizona",1907,941,113,92,76,44,26,6,11,30,100,115,101,61,42,34,37,14,11,7,6,12,2,1,0,966,104,92,99,45,23,4,7,35,114,110,91,68,39,49,28,8,11,9,13,10,4,1,2
1500000US040130610201,040130610201,"Block Group 1, Census Tract 610.20, Maricopa County, Arizona",1008,492,17,44,38,40,17,5,4,14,17,17,30,54,46,52,28,12,15,12,7,9,8,4,2,516,22,41,49,40,19,9,2,13,15,21,36,62,49,39,33,8,15,10,6,14,6,2,5
