GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004
Id,Id2,Geography,Total population in occupied housing units:,Owned with a mortgage or a loan,Owned free and clear,Renter occupied
1500000US040136131002,040136131002,"Block Group 2, Census Tract 6131, Maricopa County, Arizona",1132,894,145,93
1500000US040136131003,040136131003,"Block Group 3, Census Tract 6131, Maricopa County, Arizona",852,521,254,77
1500000US040136132001,040136132001,"Block Group 1, Census Tract 6132, Maricopa County, Arizona",907,698,129,80
1500000US040136132002,040136132002,"Block Group 2, Census Tract 6132, Maricopa County, Arizona",1334,1065,156,113
1500000US040136132003,040136132003,"Block Group 3, Census Tract 6132, Maricopa County, Arizona",1311,1005,175,131
1500000US040136133001,040136133001,"Block Group 1, Census Tract 6133, Maricopa County, Arizona",2021,1742,146,133
1500000US040136133002,040136133002,"Block Group 2, Census Tract 6133, Maricopa County, Arizona",1411,1226,63,122
1500000US040136133003,040136133003,"Block Group 3, Census Tract 6133, Maricopa County, Arizona",1156,975,75,106
1500000US040136133004,040136133004,"Block Group 4, Census Tract 6133, Maricopa County, Arizona",1324,1084,100,140
1500000US040136133005,040136133005,"Block Group 5, Census Tract 6133, Maricopa County, Arizona",1182,858,45,279
1500000US040136134001,040136134001,"Block Group 1, Census Tract 6134, Maricopa County, Arizona",1759,1202,423,134
1500000US040136134002,040136134002,"Block Group 2, Census Tract 6134, Maricopa County, Arizona",2153,1748,71,334
1500000US040136135001,040136135001,"Block Group 1, Census Tract 6135, Maricopa County, Arizona",2667,2111,78,478
1500000US040136135002,040136135002,"Block Group 2, Census Tract 6135, Maricopa County, Arizona",1401,513,382,506
1500000US040136136001,040136136001,"Block Group 1, Census Tract 6136, Maricopa County, Arizona",1584,1355,84,145
1500000US040136136002,040136136002,"Block Group 2, Census Tract 6136, Maricopa County, Arizona",881,474,59,348
1500000US040136136003,040136136003,"Block Group 3, Census Tract 6136, Maricopa County, Arizona",1379,1110,78,191
1500000US040136137001,040136137001,"Block Group 1, Census Tract 6137, Maricopa County, Arizona",1527,1125,28,374
1500000US040136137002,040136137002,"Block Group 2, Census Tract 6137, Maricopa County, Arizona",1670,1272,65,333
1500000US040136137003,040136137003,"Block Group 3, Census Tract 6137, Maricopa County, Arizona",2120,1853,110,157
1500000US040136138001,040136138001,"Block Group 1, Census Tract 6138, Maricopa County, Arizona",1413,1109,156,148
1500000US040136138002,040136138002,"Block Group 2, Census Tract 6138, Maricopa County, Arizona",2649,2003,123,523
1500000US040136139001,040136139001,"Block Group 1, Census Tract 6139, Maricopa County, Arizona",2656,2133,140,383
1500000US040136139002,040136139002,"Block Group 2, Census Tract 6139, Maricopa County, Arizona",1858,1380,101,377
1500000US040136139003,040136139003,"Block Group 3, Census Tract 6139, Maricopa County, Arizona",1617,1163,72,382
1500000US040136140001,040136140001,"Block Group 1, Census Tract 6140, Maricopa County, Arizona",1148,885,70,193
1500000US040136140002,040136140002,"Block Group 2, Census Tract 6140, Maricopa County, Arizona",1633,1219,110,304
1500000US040136140003,040136140003,"Block Group 3, Census Tract 6140, Maricopa County, Arizona",1581,1288,135,158
1500000US040136141001,040136141001,"Block Group 1, Census Tract 6141, Maricopa County, Arizona",1348,737,47,564
1500000US040136141002,040136141002,"Block Group 2, Census Tract 6141, Maricopa County, Arizona",1319,1053,92,174
1500000US040136141003,040136141003,"Block Group 3, Census Tract 6141, Maricopa County, Arizona",1211,549,31,631
1500000US040136141004,040136141004,"Block Group 4, Census Tract 6141, Maricopa County, Arizona",1819,1497,132,190
1500000US040136142001,040136142001,"Block Group 1, Census Tract 6142, Maricopa County, Arizona",1442,1076,194,172
1500000US040136142002,040136142002,"Block Group 2, Census Tract 6142, Maricopa County, Arizona",1950,1231,231,488
1500000US040136142003,040136142003,"Block Group 3, Census Tract 6142, Maricopa County, Arizona",1477,1117,183,177
1500000US040136143001,040136143001,"Block Group 1, Census Tract 6143, Maricopa County, Arizona",1054,764,158,132
1500000US040136143002,040136143002,"Block Group 2, Census Tract 6143, Maricopa County, Arizona",1157,828,230,99
1500000US040136143003,040136143003,"Block Group 3, Census Tract 6143, Maricopa County, Arizona",903,695,95,113
1500000US040136144001,040136144001,"Block Group 1, Census Tract 6144, Maricopa County, Arizona",1099,676,116,307
1500000US040136144002,040136144002,"Block Group 2, Census Tract 6144, Maricopa County, Arizona",1331,957,96,278
1500000US040136144003,040136144003,"Block Group 3, Census Tract 6144, Maricopa County, Arizona",1133,551,238,344
1500000US040136145001,040136145001,"Block Group 1, Census Tract 6145, Maricopa County, Arizona",967,530,57,380
1500000US040136145002,040136145002,"Block Group 2, Census Tract 6145, Maricopa County, Arizona",1585,1163,70,352
1500000US040136145003,040136145003,"Block Group 3, Census Tract 6145, Maricopa County, Arizona",497,69,176,252
1500000US040136145004,040136145004,"Block Group 4, Census Tract 6145, Maricopa County, Arizona",1594,1157,203,234
1500000US040136146001,040136146001,"Block Group 1, Census Tract 6146, Maricopa County, Arizona",1168,876,29,263
1500000US040136146002,040136146002,"Block Group 2, Census Tract 6146, Maricopa County, Arizona",1320,993,61,266
1500000US040136146003,040136146003,"Block Group 3, Census Tract 6146, Maricopa County, Arizona",1054,663,44,347
1500000US040136146004,040136146004,"Block Group 4, Census Tract 6146, Maricopa County, Arizona",791,27,0,764
1500000US040136146005,040136146005,"Block Group 5, Census Tract 6146, Maricopa County, Arizona",1278,576,36,666
1500000US040136146006,040136146006,"Block Group 6, Census Tract 6146, Maricopa County, Arizona",1017,4,0,1013
1500000US040136147001,040136147001,"Block Group 1, Census Tract 6147, Maricopa County, Arizona",279,66,179,34
1500000US040136147002,040136147002,"Block Group 2, Census Tract 6147, Maricopa County, Arizona",1052,64,22,966
1500000US040136147003,040136147003,"Block Group 3, Census Tract 6147, Maricopa County, Arizona",1281,517,25,739
1500000US040136148001,040136148001,"Block Group 1, Census Tract 6148, Maricopa County, Arizona",1191,506,47,638
1500000US040136148002,040136148002,"Block Group 2, Census Tract 6148, Maricopa County, Arizona",1577,1163,57,357
1500000US040136148003,040136148003,"Block Group 3, Census Tract 6148, Maricopa County, Arizona",1374,851,74,449
1500000US040136149001,040136149001,"Block Group 1, Census Tract 6149, Maricopa County, Arizona",1334,1041,32,261
1500000US040136149002,040136149002,"Block Group 2, Census Tract 6149, Maricopa County, Arizona",1420,1056,136,228
1500000US040136149003,040136149003,"Block Group 3, Census Tract 6149, Maricopa County, Arizona",729,128,0,601
1500000US040136150001,040136150001,"Block Group 1, Census Tract 6150, Maricopa County, Arizona",2143,1613,76,454
1500000US040136150002,040136150002,"Block Group 2, Census Tract 6150, Maricopa County, Arizona",3818,2733,606,479
1500000US040136150003,040136150003,"Block Group 3, Census Tract 6150, Maricopa County, Arizona",589,57,18,514
1500000US040136151001,040136151001,"Block Group 1, Census Tract 6151, Maricopa County, Arizona",1597,1137,66,394
1500000US040136151002,040136151002,"Block Group 2, Census Tract 6151, Maricopa County, Arizona",1786,1370,120,296
1500000US040136152001,040136152001,"Block Group 1, Census Tract 6152, Maricopa County, Arizona",2533,135,9,2389
1500000US040136152002,040136152002,"Block Group 2, Census Tract 6152, Maricopa County, Arizona",2014,1276,231,507
1500000US040136152003,040136152003,"Block Group 3, Census Tract 6152, Maricopa County, Arizona",826,606,68,152
1500000US040136153001,040136153001,"Block Group 1, Census Tract 6153, Maricopa County, Arizona",2255,840,1154,261
1500000US040136154001,040136154001,"Block Group 1, Census Tract 6154, Maricopa County, Arizona",973,353,533,87
1500000US040136154002,040136154002,"Block Group 2, Census Tract 6154, Maricopa County, Arizona",1629,553,766,310
1500000US040136155001,040136155001,"Block Group 1, Census Tract 6155, Maricopa County, Arizona",1272,548,624,100
1500000US040136155002,040136155002,"Block Group 2, Census Tract 6155, Maricopa County, Arizona",813,346,418,49
1500000US040136155003,040136155003,"Block Group 3, Census Tract 6155, Maricopa County, Arizona",732,319,366,47
1500000US040136156001,040136156001,"Block Group 1, Census Tract 6156, Maricopa County, Arizona",772,341,406,25
1500000US040136156002,040136156002,"Block Group 2, Census Tract 6156, Maricopa County, Arizona",1729,426,198,1105
1500000US040136156003,040136156003,"Block Group 3, Census Tract 6156, Maricopa County, Arizona",1271,612,598,61
1500000US040136157001,040136157001,"Block Group 1, Census Tract 6157, Maricopa County, Arizona",1404,997,133,274
1500000US040136157002,040136157002,"Block Group 2, Census Tract 6157, Maricopa County, Arizona",1582,1114,169,299
1500000US040136158001,040136158001,"Block Group 1, Census Tract 6158, Maricopa County, Arizona",1131,822,137,172
1500000US040136158002,040136158002,"Block Group 2, Census Tract 6158, Maricopa County, Arizona",2386,1345,236,805
1500000US040136158003,040136158003,"Block Group 3, Census Tract 6158, Maricopa County, Arizona",1386,956,192,238
1500000US040136159001,040136159001,"Block Group 1, Census Tract 6159, Maricopa County, Arizona",1536,1116,77,343
1500000US040136159002,040136159002,"Block Group 2, Census Tract 6159, Maricopa County, Arizona",1294,243,13,1038
1500000US040136159003,040136159003,"Block Group 3, Census Tract 6159, Maricopa County, Arizona",1504,1049,97,358
1500000US040136160001,040136160001,"Block Group 1, Census Tract 6160, Maricopa County, Arizona",1221,930,82,209
1500000US040136160002,040136160002,"Block Group 2, Census Tract 6160, Maricopa County, Arizona",592,359,51,182
1500000US040136161001,040136161001,"Block Group 1, Census Tract 6161, Maricopa County, Arizona",1143,783,21,339
1500000US040136161002,040136161002,"Block Group 2, Census Tract 6161, Maricopa County, Arizona",1450,1144,70,236
1500000US040136161003,040136161003,"Block Group 3, Census Tract 6161, Maricopa County, Arizona",971,443,20,508
1500000US040136162001,040136162001,"Block Group 1, Census Tract 6162, Maricopa County, Arizona",1604,1199,74,331
1500000US040136162002,040136162002,"Block Group 2, Census Tract 6162, Maricopa County, Arizona",1605,1162,100,343
1500000US040136163001,040136163001,"Block Group 1, Census Tract 6163, Maricopa County, Arizona",2040,1500,202,338
1500000US040136164001,040136164001,"Block Group 1, Census Tract 6164, Maricopa County, Arizona",1289,861,112,316
1500000US040136164002,040136164002,"Block Group 2, Census Tract 6164, Maricopa County, Arizona",549,66,457,26
1500000US040136164003,040136164003,"Block Group 3, Census Tract 6164, Maricopa County, Arizona",2076,0,0,2076
1500000US040136164004,040136164004,"Block Group 4, Census Tract 6164, Maricopa County, Arizona",1158,863,184,111
1500000US040136164005,040136164005,"Block Group 5, Census Tract 6164, Maricopa County, Arizona",614,198,234,182
1500000US040136165001,040136165001,"Block Group 1, Census Tract 6165, Maricopa County, Arizona",964,470,30,464
1500000US040136165002,040136165002,"Block Group 2, Census Tract 6165, Maricopa County, Arizona",935,4,0,931
1500000US040136165003,040136165003,"Block Group 3, Census Tract 6165, Maricopa County, Arizona",1530,1078,175,277
1500000US040136166001,040136166001,"Block Group 1, Census Tract 6166, Maricopa County, Arizona",1420,1030,90,300
1500000US040136166002,040136166002,"Block Group 2, Census Tract 6166, Maricopa County, Arizona",1541,1051,124,366
1500000US040136166003,040136166003,"Block Group 3, Census Tract 6166, Maricopa County, Arizona",1151,857,83,211
1500000US040136166004,040136166004,"Block Group 4, Census Tract 6166, Maricopa County, Arizona",1566,1147,125,294
1500000US040136167001,040136167001,"Block Group 1, Census Tract 6167, Maricopa County, Arizona",1994,1478,69,447
1500000US040136167002,040136167002,"Block Group 2, Census Tract 6167, Maricopa County, Arizona",1437,1100,106,231
1500000US040136167003,040136167003,"Block Group 3, Census Tract 6167, Maricopa County, Arizona",1300,932,48,320
1500000US040136168001,040136168001,"Block Group 1, Census Tract 6168, Maricopa County, Arizona",1450,1072,85,293
1500000US040136168002,040136168002,"Block Group 2, Census Tract 6168, Maricopa County, Arizona",1120,871,52,197
1500000US040136168003,040136168003,"Block Group 3, Census Tract 6168, Maricopa County, Arizona",1621,1009,432,180
1500000US040136168004,040136168004,"Block Group 4, Census Tract 6168, Maricopa County, Arizona",1400,1030,52,318
1500000US040136169001,040136169001,"Block Group 1, Census Tract 6169, Maricopa County, Arizona",904,485,333,86
1500000US040136169002,040136169002,"Block Group 2, Census Tract 6169, Maricopa County, Arizona",1402,824,63,515
1500000US040136169003,040136169003,"Block Group 3, Census Tract 6169, Maricopa County, Arizona",1982,555,33,1394
1500000US040136170001,040136170001,"Block Group 1, Census Tract 6170, Maricopa County, Arizona",1183,899,90,194
1500000US040136170002,040136170002,"Block Group 2, Census Tract 6170, Maricopa County, Arizona",1427,678,388,361
1500000US040136170003,040136170003,"Block Group 3, Census Tract 6170, Maricopa County, Arizona",1003,696,41,266
1500000US040136170004,040136170004,"Block Group 4, Census Tract 6170, Maricopa County, Arizona",1299,448,159,692
1500000US040136170005,040136170005,"Block Group 5, Census Tract 6170, Maricopa County, Arizona",979,440,376,163
1500000US040136171001,040136171001,"Block Group 1, Census Tract 6171, Maricopa County, Arizona",1310,999,79,232
1500000US040136171002,040136171002,"Block Group 2, Census Tract 6171, Maricopa County, Arizona",888,683,79,126
1500000US040136172001,040136172001,"Block Group 1, Census Tract 6172, Maricopa County, Arizona",1239,962,47,230
1500000US040136172002,040136172002,"Block Group 2, Census Tract 6172, Maricopa County, Arizona",1296,990,123,183
1500000US040136173001,040136173001,"Block Group 1, Census Tract 6173, Maricopa County, Arizona",1258,506,65,687
1500000US040136173002,040136173002,"Block Group 2, Census Tract 6173, Maricopa County, Arizona",967,666,62,239
1500000US040136173003,040136173003,"Block Group 3, Census Tract 6173, Maricopa County, Arizona",802,584,27,191
1500000US040136174001,040136174001,"Block Group 1, Census Tract 6174, Maricopa County, Arizona",1174,472,617,85
1500000US040136174002,040136174002,"Block Group 2, Census Tract 6174, Maricopa County, Arizona",1132,726,265,141
1500000US040136174003,040136174003,"Block Group 3, Census Tract 6174, Maricopa County, Arizona",2035,1265,44,726
1500000US040136174004,040136174004,"Block Group 4, Census Tract 6174, Maricopa County, Arizona",817,285,481,51
1500000US040136174005,040136174005,"Block Group 5, Census Tract 6174, Maricopa County, Arizona",1476,437,551,488
1500000US040136175001,040136175001,"Block Group 1, Census Tract 6175, Maricopa County, Arizona",476,194,230,52
1500000US040136175002,040136175002,"Block Group 2, Census Tract 6175, Maricopa County, Arizona",1049,396,572,81
1500000US040136175003,040136175003,"Block Group 3, Census Tract 6175, Maricopa County, Arizona",666,258,347,61
1500000US040136175004,040136175004,"Block Group 4, Census Tract 6175, Maricopa County, Arizona",1125,582,26,517
1500000US040136176001,040136176001,"Block Group 1, Census Tract 6176, Maricopa County, Arizona",2019,346,133,1540
1500000US040136176002,040136176002,"Block Group 2, Census Tract 6176, Maricopa County, Arizona",1712,1149,80,483
1500000US040136176003,040136176003,"Block Group 3, Census Tract 6176, Maricopa County, Arizona",1193,756,91,346
1500000US040136176004,040136176004,"Block Group 4, Census Tract 6176, Maricopa County, Arizona",1117,837,55,225
1500000US040136177001,040136177001,"Block Group 1, Census Tract 6177, Maricopa County, Arizona",1648,1,0,1647
1500000US040136177002,040136177002,"Block Group 2, Census Tract 6177, Maricopa County, Arizona",659,517,106,36
1500000US040136177003,040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",984,8,4,972
1500000US040136178001,040136178001,"Block Group 1, Census Tract 6178, Maricopa County, Arizona",583,483,76,24
1500000US040136178002,040136178002,"Block Group 2, Census Tract 6178, Maricopa County, Arizona",1984,1533,333,118
1500000US040136179001,040136179001,"Block Group 1, Census Tract 6179, Maricopa County, Arizona",1744,914,251,579
1500000US040136179002,040136179002,"Block Group 2, Census Tract 6179, Maricopa County, Arizona",924,734,100,90
1500000US040136180001,040136180001,"Block Group 1, Census Tract 6180, Maricopa County, Arizona",1946,1530,122,294
1500000US040136180002,040136180002,"Block Group 2, Census Tract 6180, Maricopa County, Arizona",1560,1084,75,401
1500000US040136180003,040136180003,"Block Group 3, Census Tract 6180, Maricopa County, Arizona",1029,784,89,156
1500000US040136181001,040136181001,"Block Group 1, Census Tract 6181, Maricopa County, Arizona",1853,1326,209,318
1500000US040136181002,040136181002,"Block Group 2, Census Tract 6181, Maricopa County, Arizona",1305,994,54,257
1500000US040136181003,040136181003,"Block Group 3, Census Tract 6181, Maricopa County, Arizona",1173,869,129,175
1500000US040136182001,040136182001,"Block Group 1, Census Tract 6182, Maricopa County, Arizona",1704,1214,111,379
1500000US040136182002,040136182002,"Block Group 2, Census Tract 6182, Maricopa County, Arizona",2130,738,56,1336
1500000US040136183001,040136183001,"Block Group 1, Census Tract 6183, Maricopa County, Arizona",1538,1158,157,223
1500000US040136183002,040136183002,"Block Group 2, Census Tract 6183, Maricopa County, Arizona",1482,1069,183,230
1500000US040136184001,040136184001,"Block Group 1, Census Tract 6184, Maricopa County, Arizona",1899,1196,122,581
1500000US040136184002,040136184002,"Block Group 2, Census Tract 6184, Maricopa County, Arizona",1944,1209,118,617
1500000US040136185001,040136185001,"Block Group 1, Census Tract 6185, Maricopa County, Arizona",1972,1331,153,488
1500000US040136185002,040136185002,"Block Group 2, Census Tract 6185, Maricopa County, Arizona",855,167,5,683
1500000US040136185003,040136185003,"Block Group 3, Census Tract 6185, Maricopa County, Arizona",809,31,6,772
1500000US040136186001,040136186001,"Block Group 1, Census Tract 6186, Maricopa County, Arizona",1424,955,162,307
1500000US040136186002,040136186002,"Block Group 2, Census Tract 6186, Maricopa County, Arizona",1224,252,67,905
1500000US040136186003,040136186003,"Block Group 3, Census Tract 6186, Maricopa County, Arizona",1573,1070,214,289
1500000US040136187001,040136187001,"Block Group 1, Census Tract 6187, Maricopa County, Arizona",1494,1053,97,344
1500000US040136187002,040136187002,"Block Group 2, Census Tract 6187, Maricopa County, Arizona",1365,974,130,261
1500000US040136188001,040136188001,"Block Group 1, Census Tract 6188, Maricopa County, Arizona",1081,562,44,475
1500000US040136188002,040136188002,"Block Group 2, Census Tract 6188, Maricopa County, Arizona",1584,6,4,1574
1500000US040136188003,040136188003,"Block Group 3, Census Tract 6188, Maricopa County, Arizona",1249,479,26,744
1500000US040136188004,040136188004,"Block Group 4, Census Tract 6188, Maricopa County, Arizona",1160,366,30,764
1500000US040136189001,040136189001,"Block Group 1, Census Tract 6189, Maricopa County, Arizona",1472,752,135,585
1500000US040136189002,040136189002,"Block Group 2, Census Tract 6189, Maricopa County, Arizona",1360,715,328,317
1500000US040136189003,040136189003,"Block Group 3, Census Tract 6189, Maricopa County, Arizona",980,748,61,171
1500000US040136189004,040136189004,"Block Group 4, Census Tract 6189, Maricopa County, Arizona",998,688,85,225
1500000US040136189005,040136189005,"Block Group 5, Census Tract 6189, Maricopa County, Arizona",1394,9,2,1383
1500000US040136190001,040136190001,"Block Group 1, Census Tract 6190, Maricopa County, Arizona",826,440,190,196
1500000US040136190002,040136190002,"Block Group 2, Census Tract 6190, Maricopa County, Arizona",1245,958,105,182
1500000US040136190003,040136190003,"Block Group 3, Census Tract 6190, Maricopa County, Arizona",997,414,72,511
1500000US040136191001,040136191001,"Block Group 1, Census Tract 6191, Maricopa County, Arizona",1800,1,0,1799
1500000US040136191002,040136191002,"Block Group 2, Census Tract 6191, Maricopa County, Arizona",1154,134,3,1017
1500000US040136192001,040136192001,"Block Group 1, Census Tract 6192, Maricopa County, Arizona",613,78,81,454
1500000US040136192002,040136192002,"Block Group 2, Census Tract 6192, Maricopa County, Arizona",825,15,0,810
1500000US040136192003,040136192003,"Block Group 3, Census Tract 6192, Maricopa County, Arizona",3015,689,277,2049
1500000US040136193001,040136193001,"Block Group 1, Census Tract 6193, Maricopa County, Arizona",1593,849,251,493
1500000US040136193002,040136193002,"Block Group 2, Census Tract 6193, Maricopa County, Arizona",684,244,263,177
1500000US040136193003,040136193003,"Block Group 3, Census Tract 6193, Maricopa County, Arizona",1693,545,268,880
1500000US040136194001,040136194001,"Block Group 1, Census Tract 6194, Maricopa County, Arizona",1621,656,63,902
1500000US040136194002,040136194002,"Block Group 2, Census Tract 6194, Maricopa County, Arizona",1465,372,22,1071
1500000US040136194003,040136194003,"Block Group 3, Census Tract 6194, Maricopa County, Arizona",1183,536,282,365
1500000US040136195001,040136195001,"Block Group 1, Census Tract 6195, Maricopa County, Arizona",1588,1147,101,340
1500000US040136195002,040136195002,"Block Group 2, Census Tract 6195, Maricopa County, Arizona",1484,1084,51,349
1500000US040136195003,040136195003,"Block Group 3, Census Tract 6195, Maricopa County, Arizona",2015,981,234,800
1500000US040136196001,040136196001,"Block Group 1, Census Tract 6196, Maricopa County, Arizona",1912,1319,125,468
1500000US040136197001,040136197001,"Block Group 1, Census Tract 6197, Maricopa County, Arizona",1322,958,84,280
1500000US040136197002,040136197002,"Block Group 2, Census Tract 6197, Maricopa County, Arizona",904,517,53,334
1500000US040136197003,040136197003,"Block Group 3, Census Tract 6197, Maricopa County, Arizona",1205,448,89,668
1500000US040136198001,040136198001,"Block Group 1, Census Tract 6198, Maricopa County, Arizona",1275,867,116,292
1500000US040136198002,040136198002,"Block Group 2, Census Tract 6198, Maricopa County, Arizona",1542,163,19,1360
1500000US040136198003,040136198003,"Block Group 3, Census Tract 6198, Maricopa County, Arizona",1484,1017,90,377
1500000US040136199001,040136199001,"Block Group 1, Census Tract 6199, Maricopa County, Arizona",1128,896,137,95
1500000US040136199002,040136199002,"Block Group 2, Census Tract 6199, Maricopa County, Arizona",1599,528,59,1012
1500000US040136199003,040136199003,"Block Group 3, Census Tract 6199, Maricopa County, Arizona",1683,1351,180,152
1500000US040136199004,040136199004,"Block Group 4, Census Tract 6199, Maricopa County, Arizona",1504,1243,132,129
1500000US040137233031,040137233031,"Block Group 1, Census Tract 7233.03, Maricopa County, Arizona",26,14,12,0
1500000US040137233041,040137233041,"Block Group 1, Census Tract 7233.04, Maricopa County, Arizona",1407,829,198,380
1500000US040137233042,040137233042,"Block Group 2, Census Tract 7233.04, Maricopa County, Arizona",2823,2058,258,507
1500000US040137233051,040137233051,"Block Group 1, Census Tract 7233.05, Maricopa County, Arizona",1676,584,443,649
1500000US040137233052,040137233052,"Block Group 2, Census Tract 7233.05, Maricopa County, Arizona",1069,106,395,568
1500000US040137233061,040137233061,"Block Group 1, Census Tract 7233.06, Maricopa County, Arizona",175,72,30,73
1500000US040137233071,040137233071,"Block Group 1, Census Tract 7233.07, Maricopa County, Arizona",2186,1559,143,484
1500000US040137233081,040137233081,"Block Group 1, Census Tract 7233.08, Maricopa County, Arizona",1330,1007,112,211
1500000US040137233082,040137233082,"Block Group 2, Census Tract 7233.08, Maricopa County, Arizona",2605,1929,249,427
1500000US040137233083,040137233083,"Block Group 3, Census Tract 7233.08, Maricopa County, Arizona",3584,2564,222,798
1500000US040138100001,040138100001,"Block Group 1, Census Tract 8100, Maricopa County, Arizona",1711,1343,151,217
1500000US040138101001,040138101001,"Block Group 1, Census Tract 8101, Maricopa County, Arizona",1743,1272,312,159
1500000US040138101002,040138101002,"Block Group 2, Census Tract 8101, Maricopa County, Arizona",1569,1142,191,236
1500000US040138101003,040138101003,"Block Group 3, Census Tract 8101, Maricopa County, Arizona",1315,1026,242,47
1500000US040138101004,040138101004,"Block Group 4, Census Tract 8101, Maricopa County, Arizona",1631,1236,297,98
1500000US040138102001,040138102001,"Block Group 1, Census Tract 8102, Maricopa County, Arizona",2481,1009,104,1368
1500000US040138102002,040138102002,"Block Group 2, Census Tract 8102, Maricopa County, Arizona",931,728,142,61
1500000US040138103001,040138103001,"Block Group 1, Census Tract 8103, Maricopa County, Arizona",1969,1095,97,777
1500000US040138103002,040138103002,"Block Group 2, Census Tract 8103, Maricopa County, Arizona",1122,778,91,253
1500000US040138103003,040138103003,"Block Group 3, Census Tract 8103, Maricopa County, Arizona",2450,1431,146,873
1500000US040138104001,040138104001,"Block Group 1, Census Tract 8104, Maricopa County, Arizona",945,779,122,44
1500000US040138104002,040138104002,"Block Group 2, Census Tract 8104, Maricopa County, Arizona",517,36,3,478
1500000US040138104003,040138104003,"Block Group 3, Census Tract 8104, Maricopa County, Arizona",926,612,47,267
1500000US040138104004,040138104004,"Block Group 4, Census Tract 8104, Maricopa County, Arizona",2264,1457,170,637
1500000US040138105001,040138105001,"Block Group 1, Census Tract 8105, Maricopa County, Arizona",1973,1251,143,579
1500000US040138105002,040138105002,"Block Group 2, Census Tract 8105, Maricopa County, Arizona",1177,262,36,879
1500000US040138105003,040138105003,"Block Group 3, Census Tract 8105, Maricopa County, Arizona",2013,1538,242,233
1500000US040138106001,040138106001,"Block Group 1, Census Tract 8106, Maricopa County, Arizona",1552,1108,151,293
1500000US040138106002,040138106002,"Block Group 2, Census Tract 8106, Maricopa County, Arizona",1125,857,129,139
1500000US040138106003,040138106003,"Block Group 3, Census Tract 8106, Maricopa County, Arizona",1929,1281,137,511
1500000US040138106004,040138106004,"Block Group 4, Census Tract 8106, Maricopa County, Arizona",1924,788,100,1036
1500000US040138107001,040138107001,"Block Group 1, Census Tract 8107, Maricopa County, Arizona",1457,1022,110,325
1500000US040138107002,040138107002,"Block Group 2, Census Tract 8107, Maricopa County, Arizona",1999,781,77,1141
1500000US040138107003,040138107003,"Block Group 3, Census Tract 8107, Maricopa County, Arizona",2315,1180,70,1065
1500000US040138107004,040138107004,"Block Group 4, Census Tract 8107, Maricopa County, Arizona",996,21,0,975
1500000US040138108001,040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",2290,1322,175,793
1500000US040138108002,040138108002,"Block Group 2, Census Tract 8108, Maricopa County, Arizona",1928,1107,127,694
1500000US040138109001,040138109001,"Block Group 1, Census Tract 8109, Maricopa County, Arizona",1311,930,85,296
1500000US040138109002,040138109002,"Block Group 2, Census Tract 8109, Maricopa County, Arizona",1662,1258,89,315
1500000US040138109003,040138109003,"Block Group 3, Census Tract 8109, Maricopa County, Arizona",1012,638,48,326
1500000US040138109004,040138109004,"Block Group 4, Census Tract 8109, Maricopa County, Arizona",1642,1133,115,394
1500000US040138110001,040138110001,"Block Group 1, Census Tract 8110, Maricopa County, Arizona",1576,1178,180,218
1500000US040138110002,040138110002,"Block Group 2, Census Tract 8110, Maricopa County, Arizona",1200,926,71,203
1500000US040138111001,040138111001,"Block Group 1, Census Tract 8111, Maricopa County, Arizona",2225,1540,118,567
1500000US040138112001,040138112001,"Block Group 1, Census Tract 8112, Maricopa County, Arizona",2429,645,44,1740
1500000US040138113001,040138113001,"Block Group 1, Census Tract 8113, Maricopa County, Arizona",1556,1119,46,391
1500000US040138113002,040138113002,"Block Group 2, Census Tract 8113, Maricopa County, Arizona",1279,1094,75,110
1500000US040138114001,040138114001,"Block Group 1, Census Tract 8114, Maricopa County, Arizona",910,696,80,134
1500000US040138114002,040138114002,"Block Group 2, Census Tract 8114, Maricopa County, Arizona",1416,1178,96,142
1500000US040138114003,040138114003,"Block Group 3, Census Tract 8114, Maricopa County, Arizona",1489,1040,79,370
1500000US040138114004,040138114004,"Block Group 4, Census Tract 8114, Maricopa County, Arizona",1384,1073,69,242
1500000US040138115001,040138115001,"Block Group 1, Census Tract 8115, Maricopa County, Arizona",2500,2010,103,387
1500000US040138116001,040138116001,"Block Group 1, Census Tract 8116, Maricopa County, Arizona",1899,1490,89,320
1500000US040138116002,040138116002,"Block Group 2, Census Tract 8116, Maricopa County, Arizona",1381,773,83,525
1500000US040138116003,040138116003,"Block Group 3, Census Tract 8116, Maricopa County, Arizona",866,573,89,204
1500000US040138117001,040138117001,"Block Group 1, Census Tract 8117, Maricopa County, Arizona",1515,1200,97,218
1500000US040138117002,040138117002,"Block Group 2, Census Tract 8117, Maricopa County, Arizona",1455,997,73,385
1500000US040138117003,040138117003,"Block Group 3, Census Tract 8117, Maricopa County, Arizona",1508,753,313,442
1500000US040138118001,040138118001,"Block Group 1, Census Tract 8118, Maricopa County, Arizona",453,32,0,421
1500000US040138118002,040138118002,"Block Group 2, Census Tract 8118, Maricopa County, Arizona",1570,1407,74,89
1500000US040138119001,040138119001,"Block Group 1, Census Tract 8119, Maricopa County, Arizona",1349,718,63,568
